time	cell_name	X	Y	Z
128	ABprppapp	221	388	14
128	ABprppapa	201	389	12
128	ABprpppaa	237	381	13
128	ABprpppap	239	363	10
128	ABprppppp	222	356	6
128	ABprppppa	217	385	9
128	ABpraaaap	122	419	17
128	ABpraaaaa	101	424	14
128	ABpraaapa	108	423	21
128	ABpraaapp	136	412	21
128	ABprappaa	208	391	19
128	ABprappap	231	369	17
128	ABprapppa	242	366	14
128	ABprapppp	241	345	14
128	ABprapapp	223	368	23
128	ABprapapa	194	395	23
128	ABprapaap	177	395	23
128	ABprapaaa	152	397	22
128	ABplppppp	186	296	7
128	ABplppppa	161	286	10
128	ABplpppap	174	278	14
128	ABplpppaa	146	282	13
128	ABplppapa	140	310	15
128	ABplppapp	159	293	15
128	ABplppaa	127	291	12
128	ABplpappa	124	302	6
128	ABplpappp	144	294	9
128	ABplpapap	108	296	9
128	ABplpapaa	92	307	6
128	ABalppppp	95	318	17
128	ABalppppa	76	331	13
128	ABalpppap	73	335	17
128	ABalpppaa	52	354	16
128	ABplpaapp	107	296	15
128	ABplpaapa	86	303	13
128	ABplpaaaa	57	320	14
128	ABplpaaap	78	307	11
128	ABpraappp	182	399	19
128	ABpraappa	148	402	17
128	ABpraapap	163	411	21
128	ABpraapaa	142	425	16
128	ABarppppp	207	362	20
128	ABarpppap	163	365	22
128	ABarpppaa	140	375	23
128	Caaap	204	299	20
128	Caaaa	179	314	23
128	Caapp	228	305	16
128	Caapa	222	303	22
128	ABplappap	160	282	21
128	ABplappaa	132	289	19
128	ABplapppp	191	290	15
128	ABplapppa	174	289	20
128	ABplapapp	156	306	20
128	ABplapapa	132	318	22
128	ABplapaap	114	321	22
128	ABplapaaa	87	308	23
128	ABplaapap	68	316	21
128	ABplaapaa	44	333	18
128	ABplaappp	117	302	19
128	ABplaappa	74	309	18
128	ABplaaaaa	38	354	20
128	ABplaaaap	56	338	23
128	ABplaaapp	94	332	22
128	ABplaaapa	70	339	24
128	Cpapp	245	309	11
128	Cpapa	247	335	19
128	Cpaap	228	330	22
128	Cpaaa	194	343	23
128	Cppp	227	326	14
128	Cppa	236	338	8
128	ABarppppa	179	369	21
128	ABarpaaaa	61	396	22
129	Dpa	196	366	9
129	Dpp	208	334	8
129	Dap	200	318	9
129	Daa	169	316	8
129	Z3	153	341	11
129	Z2	183	344	10
129	Eprp	212	349	14
129	Epra	185	366	16
129	Eplp	190	316	15
129	Epla	169	334	16
129	Capp	208	303	13
129	Capa	197	285	10
129	Earp	161	359	17
129	Eara	120	360	16
129	Eala	90	349	17
129	Ealp	140	332	17
129	MSaaaa	65	383	13
129	MSaaap	94	362	11
129	MSaapp	149	322	7
129	MSaapa	121	336	8
129	MSapaa	97	328	11
129	MSapap	117	321	13
129	MSappp	155	316	13
129	MSappa	133	316	11
129	MSpapp	171	353	6
129	MSpaaa	96	390	12
129	MSpapa	145	360	7
129	MSpaap	120	369	10
129	MSpppp	174	376	12
129	MSpppa	157	383	14
129	MSppaa	132	389	11
129	MSppap	142	367	12
129	ABalaappa	86	426	16
129	ABalaappp	99	406	17
129	ABalaapap	81	409	14
129	ABalaapaa	53	407	14
129	ABalaaaal	39	378	17
129	ABalaaapp	67	403	18
129	ABalaaapa	42	399	18
129	ABalapaap	64	357	19
129	ABalapaaa	42	375	20
129	ABalapapp	78	363	22
129	ABalapapa	53	370	23
129	ABalapppa	86	380	16
129	ABalapppp	106	379	18
129	ABalappap	84	386	20
129	ABalappaa	59	381	18
129	ABalppaaa	45	345	13
129	ABalppaap	47	323	10
129	ABalppapp	87	324	6
129	ABalppapa	63	325	7
129	ABalpapaa	30	353	9
129	ABalpapap	57	342	6
129	ABalpappp	97	347	6
129	ABalpappa	72	355	6
129	ABalpaapp	65	344	11
129	ABalpaapa	31	360	13
129	ABalpaaap	55	357	8
129	ABalpaaaa	42	378	9
129	ABarpappa	120	393	16
129	ABarpappp	137	382	19
129	ABarpapaa	80	416	21
129	ABarpapap	117	402	22
129	ABarpaaap	84	398	24
129	ABaraappp	119	370	6
129	ABaraappa	98	378	6
129	ABaraapaa	55	376	6
129	ABaraapap	81	379	6
129	ABaraaaap	58	393	8
129	ABaraaaaa	38	390	11
129	ABaraaapa	66	407	9
129	ABaraaapp	89	418	9
129	ABarapaaa	76	408	6
129	ABarapaap	100	401	6
129	ABarapapa	118	401	6
129	ABarapapp	140	388	7
129	ABarappaa	108	418	9
129	ABarappap	137	411	8
129	ABarapppp	156	404	11
129	ABarapppa	119	407	13
129	ABarppapp	166	330	21
129	ABarppapa	142	343	22
129	ABarpaapa	98	386	23
129	ABarpaapp	119	370	22
129	ABarppaaa	95	358	22
129	ABarppaap	121	343	22
129	ABprpaaaa	126	427	13
129	ABprpaaap	152	422	11
129	ABprpaapa	161	419	15
129	ABprpaapp	178	405	14
129	ABprpapaa	155	407	6
129	ABprpapap	174	399	8
129	ABprpappa	164	384	7
129	ABprpappp	187	379	7
129	ABprppaaa	189	407	11
129	ABprppaap	198	396	7
129	ABprppapp	220	388	14
129	ABprppapa	198	391	11
129	ABprpppaa	232	384	11
129	ABprpppap	236	363	9
129	ABprppppp	221	356	6
129	ABprppppa	212	384	8
129	ABpraaaap	123	416	17
129	ABpraaaaa	103	425	14
129	ABpraaapa	107	423	21
129	ABpraaapp	137	413	21
129	ABprappaa	210	393	18
129	ABprappap	232	371	16
129	ABprapppa	240	369	14
129	ABprapppp	243	344	13
129	ABprapapp	224	367	23
129	ABprapapa	197	392	22
129	ABprapaap	181	394	23
129	ABprapaaa	152	395	22
129	ABplppppp	185	299	6
129	ABplppppa	164	286	10
129	ABplpppap	174	276	14
129	ABplpppaa	148	280	12
129	ABplppapa	139	308	15
129	ABplppapp	160	292	14
129	ABplppaaa	118	299	12
129	ABplppaap	136	288	13
129	ABplpappa	122	302	6
129	ABplpappp	143	294	8
129	ABplpapap	108	295	8
129	ABplpapaa	96	308	6
129	ABalppppp	93	317	17
129	ABalppppa	75	327	13
129	ABalpppap	70	334	18
129	ABalpppaa	52	356	15
129	ABplpaapp	105	295	15
129	ABplpaapa	84	302	12
129	ABplpaaaa	54	318	13
129	ABplpaaap	76	306	10
129	ABpraappp	183	400	19
129	ABpraappa	148	402	17
129	ABpraapap	162	410	21
129	ABpraapaa	141	424	17
129	ABarppppp	209	362	19
129	ABarpppap	162	366	22
129	ABarpppaa	140	373	22
129	Caaap	205	300	20
129	Caaaa	180	312	23
129	Caapp	228	303	15
129	Caapa	225	304	21
129	ABplappap	159	280	20
129	ABplappaa	132	289	19
129	ABplapppp	193	289	15
129	ABplapppa	174	287	19
129	ABplapapp	156	304	20
129	ABplapapa	133	314	22
129	ABplapaap	114	320	22
129	ABplapaaa	87	309	22
129	ABplaapap	67	318	22
129	ABplaapaa	43	332	17
129	ABplaappp	115	303	19
129	ABplaappa	73	307	18
129	ABplaaaaa	37	353	19
129	ABplaaaap	53	339	23
129	ABplaaapp	92	329	23
129	ABplaaapa	69	339	23
129	Cpapp	244	307	11
129	Cpapa	247	336	19
129	Cpaap	228	329	22
129	Cpaaa	194	343	23
129	Cppp	225	326	13
129	Cppa	232	336	8
129	ABarppppa	180	365	21
129	ABarpaaaa	59	397	22
129	ABalaaaar	36	386	13
130	Dpa	193	366	9
130	Dpp	205	338	8
130	Dap	198	319	9
130	Daa	168	318	8
130	Z3	151	342	11
130	Z2	183	345	10
130	Eprp	212	351	15
130	Epra	183	367	16
130	Eplp	189	318	15
130	Epla	166	334	16
130	Capp	208	304	13
130	Capa	195	286	10
130	Earp	158	359	17
130	Eara	118	359	16
130	Eala	89	350	17
130	Ealp	139	329	16
130	MSaaaa	64	380	13
130	MSaaap	91	363	12
130	MSaapp	148	322	8
130	MSaapaa	106	342	8
130	MSaapap	128	333	9
130	MSapaa	97	329	12
130	MSapap	116	321	13
130	MSappp	153	315	13
130	MSappa	132	314	10
130	MSpapp	171	353	7
130	MSpaaa	98	392	12
130	MSpapaa	135	366	8
130	MSpapap	147	353	7
130	MSpaap	118	367	10
130	MSpppp	174	378	13
130	MSpppa	155	384	14
130	MSppaa	128	389	11
130	MSppap	142	369	13
130	ABalaappa	85	426	15
130	ABalaappp	97	407	18
130	ABalaapap	79	408	14
130	ABalaapaa	52	406	13
130	ABalaaaal	37	375	17
130	ABalaaapp	66	405	19
130	ABalaaapa	39	398	17
130	ABalapaap	61	357	19
130	ABalapaaa	42	374	20
130	ABalapapp	77	361	22
130	ABalapapa	51	367	24
130	ABalapppa	85	382	17
130	ABalapppp	107	380	18
130	ABalappap	82	388	20
130	ABalappaa	58	383	18
130	ABalppaaa	42	342	13
130	ABalppaap	48	323	10
130	ABalppapp	83	324	6
130	ABalppapa	61	322	7
130	ABalpapaa	28	353	9
130	ABalpapap	52	340	6
130	ABalpappp	89	349	6
130	ABalpappa	68	352	6
130	ABalpaapp	64	342	11
130	ABalpaapa	36	365	12
130	ABalpaaap	51	354	8
130	ABalpaaaa	40	380	8
130	ABarpappa	119	393	16
130	ABarpappp	136	382	19
130	ABarpapaa	82	415	21
130	ABarpapap	116	402	21
130	ABarpaaap	83	395	23
130	ABaraappp	117	370	6
130	ABaraappa	97	379	6
130	ABaraapaa	55	374	7
130	ABaraapap	79	379	7
130	ABaraaaap	59	391	7
130	ABalaaaar	35	390	12
130	ABaraaapa	65	407	10
130	ABaraaapp	89	417	9
130	ABarapaaa	72	405	6
130	ABarapaap	96	401	6
130	ABarapapa	115	403	6
130	ABarapapp	137	388	6
130	ABarappaa	105	418	9
130	ABarappap	136	410	8
130	ABarapppp	155	404	12
130	ABarapppa	118	409	13
130	ABarppapp	166	331	21
130	ABarppapa	139	344	22
130	ABarpaapa	96	386	23
130	ABarpaapp	120	370	22
130	ABarppaaa	94	358	22
130	ABarppaap	121	340	22
130	ABprpaaaa	124	426	13
130	ABprpaaap	151	422	11
130	ABprpaapa	161	419	15
130	ABprpaapp	176	404	13
130	ABprpapaa	154	406	6
130	ABprpapap	173	396	8
130	ABprpappa	161	384	6
130	ABprpappp	183	378	7
130	ABprppaaa	190	408	11
130	ABprppaap	197	395	7
130	ABprppapp	219	389	14
130	ABprppapa	196	392	12
130	ABprpppaa	228	384	11
130	ABprpppap	235	363	10
130	ABprppppp	219	357	6
130	ABprppppa	210	383	7
130	ABpraaaap	121	418	17
130	ABpraaaaa	103	426	14
130	ABpraaapa	105	423	21
130	ABpraaapp	134	414	22
130	ABprappaa	208	393	18
130	ABprappap	230	375	17
130	ABprapppa	241	371	14
130	ABprapppp	241	346	13
130	ABprapapp	223	369	23
130	ABprapapa	197	391	22
130	ABprapaap	180	392	23
130	ABprapaaa	152	396	22
130	ABplppppp	184	299	6
130	ABplppppa	162	287	10
130	ABplpppap	175	275	14
130	ABplpppaa	149	280	12
130	ABplppapa	137	305	15
130	ABplppapp	161	292	14
130	ABplppaaa	116	299	12
130	ABplppaap	136	285	12
130	ABplpappa	121	302	7
130	ABplpappp	144	294	8
130	ABplpapap	105	296	8
130	ABplpapaa	99	313	6
130	ABalppppp	92	319	18
130	ABalppppa	75	327	14
130	ABalpppap	69	334	18
130	ABalpppaa	52	356	15
130	ABplpaapa	86	302	12
130	ABplpaaaa	56	318	13
130	ABplpaaap	77	304	9
130	ABpraappp	181	399	18
130	ABpraappa	146	403	17
130	ABpraapap	159	410	21
130	ABpraapaa	140	423	17
130	ABarppppp	207	359	19
130	ABarpppap	162	368	22
130	ABarpppaa	140	375	23
130	Caaap	207	301	21
130	Caaaa	180	313	22
130	Caapp	228	303	16
130	Caapa	224	309	21
130	ABplappap	158	282	20
130	ABplappaa	133	288	20
130	ABplapppp	193	289	14
130	ABplapppa	174	289	19
130	ABplapapp	158	305	20
130	ABplapapa	132	313	21
130	ABplapaap	114	317	22
130	ABplapaaa	88	304	23
130	ABplaapap	67	316	22
130	ABplaapaa	44	329	17
130	ABplaappp	110	298	18
130	ABplaappa	72	306	18
130	ABplaaaaa	36	350	19
130	ABplaaaap	54	341	23
130	ABplaaapp	92	327	22
130	ABplaaapa	68	338	23
130	Cpapp	241	305	12
130	Cpapa	247	337	18
130	Cpaap	228	334	22
130	Cpaaa	194	341	22
130	Cppp	223	326	14
130	Cppa	229	335	8
130	ABarppppa	179	363	21
130	ABarpaaaa	58	396	23
130	ABaraaaaa	38	391	10
130	ABplpaapp	105	295	14
131	Dpa	192	367	9
131	Dpp	202	341	9
131	Dap	198	321	9
131	Daa	169	317	9
131	Z3	149	340	12
131	Z2	181	345	11
131	Eprp	209	354	15
131	Epra	182	368	16
131	Eplp	188	318	15
131	Epla	165	331	17
131	Capp	208	303	13
131	Capa	195	286	9
131	Earp	158	357	17
131	Eara	117	358	16
131	Eala	90	348	18
131	Ealp	138	327	17
131	MSaaaap	77	377	15
131	MSaaaaa	53	384	12
131	MSaaap	88	362	11
131	MSaapp	147	323	8
131	MSaapaa	103	342	8
131	MSaapap	129	334	9
131	MSapaa	97	327	12
131	MSapap	116	319	12
131	MSappp	151	313	13
131	MSappa	130	314	10
131	MSpapp	172	354	7
131	MSpaaap	105	385	14
131	MSpaaaa	87	394	11
131	MSpapaa	129	366	7
131	MSpapap	153	351	8
131	MSpaap	114	365	11
131	MSpppp	170	380	13
131	MSpppa	154	382	15
131	MSppaa	127	388	11
131	MSppap	140	369	13
131	ABalaappa	84	423	16
131	ABalaappp	97	405	17
131	ABalaapap	76	408	15
131	ABalaapaa	50	404	14
131	ABalaaaal	35	374	17
131	ABalaaapp	66	402	18
131	ABalaaapa	40	394	18
131	ABalapaap	62	357	19
131	ABalapaaa	40	371	20
131	ABalapapp	76	355	22
131	ABalapapa	52	366	24
131	ABalapppa	90	381	18
131	ABalapppp	110	378	19
131	ABalappap	79	388	21
131	ABalappaa	56	381	18
131	ABalppaaa	43	343	13
131	ABalppaap	45	321	10
131	ABalppapp	82	323	7
131	ABalppapa	60	320	7
131	ABalpapaa	27	350	9
131	ABalpapap	53	338	6
131	ABalpappp	87	349	6
131	ABalpappa	67	351	6
131	ABalpaapp	64	340	11
131	ABalpaapa	36	366	12
131	ABalpaaap	49	354	7
131	ABalpaaaa	38	379	7
131	ABarpappa	120	393	17
131	ABarpappp	135	380	19
131	ABarpapaa	82	413	21
131	ABarpapap	116	403	22
131	ABarpaaap	81	394	24
131	ABaraappp	110	371	6
131	ABaraappa	94	383	6
131	ABaraapaa	54	373	7
131	ABaraapap	77	378	7
131	ABaraaaap	57	391	6
131	ABalaaaar	34	391	12
131	ABaraaapa	63	406	9
131	ABaraaapp	88	417	10
131	ABarapaaa	71	403	6
131	ABarapaap	95	402	6
131	ABarapapa	113	400	6
131	ABarapapp	137	387	6
131	ABarappaa	105	414	9
131	ABarappap	133	408	8
131	ABarapppp	153	405	12
131	ABarapppa	115	408	13
131	ABarppapp	166	327	22
131	ABarppapa	140	340	22
131	ABarpaapa	96	385	23
131	ABarpaapp	121	366	22
131	ABarppaaa	94	355	22
131	ABarppaap	120	337	22
131	ABprpaaaa	122	426	12
131	ABprpaaap	151	420	10
131	ABprpaapa	158	419	15
131	ABprpaapp	175	405	13
131	ABprpapaa	153	405	6
131	ABprpapap	170	396	8
131	ABprpappa	157	381	7
131	ABprpappp	180	378	7
131	ABprppaaa	187	406	10
131	ABprppaap	196	394	7
131	ABprppapp	220	387	14
131	ABprppapa	195	392	12
131	ABprpppaa	228	383	11
131	ABprpppap	234	362	10
131	ABprppppp	218	359	6
131	ABprppppa	209	384	7
131	ABpraaaap	120	416	17
131	ABpraaaaa	102	424	14
131	ABpraaapa	102	423	20
131	ABpraaapp	133	415	21
131	ABprappaa	207	393	17
131	ABprappap	231	375	17
131	ABprapppa	243	368	14
131	ABprapppp	240	346	13
131	ABprapapp	222	368	23
131	ABprapapa	195	389	22
131	ABprapaap	179	390	23
131	ABprapaaa	154	396	22
131	ABplppppp	181	300	6
131	ABplppppa	164	283	9
131	ABplpppap	176	275	14
131	ABplpppaa	152	279	12
131	ABplppapa	136	299	15
131	ABplppapp	164	289	14
131	ABplppaaa	118	297	11
131	ABplppaap	138	283	11
131	ABplpappa	122	302	6
131	ABplpappp	146	296	7
131	ABplpapap	106	296	8
131	ABplpapaa	99	314	6
131	ABalppppp	91	317	17
131	ABalppppa	75	326	14
131	ABalpppap	67	334	17
131	ABalpppaa	53	359	15
131	ABplpaapa	86	301	12
131	ABplpaaaa	56	318	13
131	ABplpaaap	77	302	9
131	ABpraappp	181	399	19
131	ABpraappa	146	401	17
131	ABpraapap	158	411	21
131	ABpraapaa	139	422	17
131	ABarppppp	207	357	19
131	ABarpppap	164	369	22
131	ABarpppaa	139	374	22
131	Caaap	210	300	19
131	Caaaa	182	309	22
131	Caapp	229	304	16
131	Caapa	226	312	22
131	ABplappap	160	281	20
131	ABplappaa	132	286	20
131	ABplapppp	194	287	15
131	ABplapppa	177	287	19
131	ABplapapp	158	302	20
131	ABplapapa	133	312	21
131	ABplapaap	114	314	23
131	ABplapaaa	87	303	22
131	ABplaapap	67	314	22
131	ABplaapaa	44	327	18
131	ABplpaapp	106	295	14
131	ABplaappp	116	298	18
131	ABplaappa	73	304	17
131	ABplaaaaa	36	349	20
131	ABplaaaap	50	340	23
131	ABplaaapp	92	324	21
131	ABplaaapa	67	335	24
131	Cpapp	241	304	12
131	Cpapa	246	336	18
131	Cpaap	226	333	21
131	Cpaaa	189	340	23
131	Cpppp	229	319	12
131	Cpppa	223	334	15
131	Cppa	222	336	7
131	ABarppppa	177	362	21
131	ABarpaaaa	55	398	22
131	ABaraaaaa	37	392	10
132	Dpa	191	367	9
132	Dpp	202	339	10
132	Dap	198	320	10
132	Daa	169	316	9
132	Z3	152	339	12
132	Z2	183	344	12
132	Eprp	209	353	16
132	Epra	183	368	15
132	Eplp	189	317	16
132	Epla	166	329	17
132	Capp	207	303	13
132	Capa	195	287	9
132	Earp	158	357	17
132	Eara	119	357	16
132	Eala	92	347	17
132	Ealp	137	327	16
132	MSaaaap	77	376	15
132	MSaaaaa	51	383	12
132	MSaaap	89	363	12
132	MSaapp	147	323	8
132	MSaapaa	106	342	8
132	MSaapap	130	334	9
132	MSapaa	98	328	12
132	MSapap	115	318	13
132	MSappp	150	312	13
132	MSappa	130	314	10
132	MSpapp	171	354	7
132	MSpaaap	104	382	14
132	MSpaaaa	87	397	11
132	MSpapaa	129	364	7
132	MSpapap	153	351	8
132	MSpaap	115	366	11
132	MSpppp	171	382	13
132	MSpppa	154	382	16
132	MSppaa	125	388	11
132	MSppap	139	372	13
132	ABalaappa	82	420	17
132	ABalaappp	97	403	17
132	ABalaapap	76	409	15
132	ABalaapaa	48	404	14
132	ABalaaaal	39	370	16
132	ABalaaapp	64	401	18
132	ABalaaapa	40	391	18
132	ABalapaap	59	356	19
132	ABalapaaa	40	368	20
132	ABalapapp	74	355	22
132	ABalapapa	51	365	23
132	ABalapppa	91	382	18
132	ABalapppp	111	377	18
132	ABalappap	77	387	20
132	ABalappaa	56	379	19
132	ABalppaaa	42	341	13
132	ABalppaap	44	319	11
132	ABalppapp	81	324	7
132	ABalppapa	60	320	7
132	ABalpapaa	29	348	9
132	ABalpapap	53	338	6
132	ABalpappp	89	348	6
132	ABalpappa	67	352	6
132	ABalpaapp	67	341	11
132	ABalpaapa	35	362	12
132	ABalpaaap	49	355	7
132	ABalpaaaa	38	377	7
132	ABarpappa	123	393	17
132	ABarpappp	137	380	19
132	ABarpapaa	81	411	21
132	ABarpapap	115	401	22
132	ABarpaaap	80	390	23
132	ABaraappp	109	370	6
132	ABaraappa	95	383	6
132	ABaraapaa	54	373	7
132	ABaraapap	78	376	7
132	ABaraaaap	56	390	6
132	ABaraaaaa	36	393	10
132	ABalaaaar	30	388	13
132	ABaraaapa	61	403	9
132	ABaraaapp	85	417	9
132	ABarapaaa	71	400	6
132	ABarapaap	95	403	6
132	ABarapapa	114	399	6
132	ABarapapp	138	387	7
132	ABarappaa	106	415	9
132	ABarappap	132	407	8
132	ABarapppp	151	404	12
132	ABarapppa	114	406	13
132	ABarppapp	168	324	21
132	ABarppapa	141	334	20
132	ABarpaapa	95	382	22
132	ABarpaapp	121	365	22
132	ABarppaaa	93	354	22
132	ABarppaap	123	337	22
132	ABprpaaaa	121	424	12
132	ABprpaaap	151	419	10
132	ABprpaapa	157	419	15
132	ABprpaapp	175	404	13
132	ABprpapaa	152	405	6
132	ABprpapap	171	397	8
132	ABprpappa	158	382	6
132	ABprpappp	179	379	7
132	ABprppaaa	189	406	11
132	ABprppaap	195	395	7
132	ABprppapp	220	384	14
132	ABprppapa	195	389	12
132	ABprpppaa	225	384	11
132	ABprpppap	235	364	9
132	ABprppppp	217	358	6
132	ABprppppa	209	382	7
132	ABpraaaap	117	418	16
132	ABpraaaaa	99	423	14
132	ABpraaapa	99	421	20
132	ABpraaapp	130	415	21
132	ABprappaa	208	392	18
132	ABprappap	232	373	17
132	ABprapppa	243	365	13
132	ABprapppp	242	346	12
132	ABprapapp	224	366	22
132	ABprapapa	197	390	22
132	ABprapaap	182	392	23
132	ABprapaaa	159	396	23
132	ABplppppp	178	300	6
132	ABplppppa	165	282	9
132	ABplpppap	176	275	13
132	ABplpppaa	154	277	12
132	ABplppapa	136	295	15
132	ABplppapp	163	288	15
132	ABplppaaa	120	296	11
132	ABplppaap	140	282	11
132	ABplpappa	120	301	7
132	ABplpappp	145	295	7
132	ABplpapap	105	295	8
132	ABplpapaa	97	312	6
132	ABalppppp	91	317	18
132	ABalppppa	77	326	14
132	ABalpppap	68	333	17
132	ABalpppaa	51	354	15
132	ABplpaapa	86	300	12
132	ABplpaaaa	59	317	13
132	ABplpaaap	78	303	9
132	ABpraappp	182	399	19
132	ABpraappa	147	401	17
132	ABpraapap	154	409	21
132	ABpraapaa	138	420	17
132	ABarppppp	208	355	19
132	ABarpppap	165	369	23
132	ABarpppaa	143	372	23
132	Caaap	210	300	19
132	Caaaa	185	305	22
132	Caapp	229	304	16
132	Caapa	226	310	22
132	ABplappap	160	282	20
132	ABplappaa	133	285	20
132	ABplapppp	192	283	15
132	ABplapppa	177	284	19
132	ABplapapp	159	301	20
132	ABplapapa	134	311	21
132	ABplapaap	114	314	23
132	ABplapaaa	89	301	23
132	ABplaapap	69	313	21
132	ABplaapaa	49	324	17
132	ABplpaapp	106	296	15
132	ABplaappp	116	298	19
132	ABplaappa	76	302	17
132	ABplaaaaa	38	343	20
132	ABplaaaap	54	337	23
132	ABplaaapp	94	325	22
132	ABplaaapa	71	335	23
132	Cpapp	243	304	13
132	Cpapa	248	337	17
132	Cpaap	226	333	22
132	Cpaaa	190	338	24
132	Cpppp	230	315	11
132	Cpppa	225	334	15
132	Cppa	221	335	7
132	ABarppppa	179	363	22
132	ABarpaaaa	56	396	22
133	Dpa	189	367	10
133	Dpp	203	340	11
133	Dap	196	320	10
133	Daa	168	314	10
133	Z3	151	339	12
133	Z2	181	344	12
133	Eprp	210	354	16
133	Epra	182	370	17
133	Eplp	191	317	16
133	Epla	166	329	17
133	Capp	212	297	12
133	Capa	193	288	9
133	Earp	157	358	17
133	Eara	118	357	17
133	Eala	92	347	18
133	Ealp	137	327	17
133	MSaaaap	78	375	16
133	MSaaaaa	52	383	12
133	MSaaap	91	360	12
133	MSaapp	147	324	9
133	MSaapaa	105	340	8
133	MSaapap	129	333	9
133	MSapaa	97	328	12
133	MSapap	113	317	13
133	MSappp	149	312	14
133	MSappa	131	315	11
133	MSpapp	169	353	7
133	MSpaaap	104	380	15
133	MSpaaaa	85	396	12
133	MSpapaa	129	364	7
133	MSpapap	149	351	8
133	MSpaap	113	367	11
133	MSpppp	171	382	13
133	MSpppa	153	383	16
133	MSppaa	121	389	12
133	MSppap	136	372	13
133	ABalaappa	78	416	17
133	ABalaappp	95	402	18
133	ABalaapap	73	411	15
133	ABalaapaa	45	403	14
133	ABalaaaal	37	369	17
133	ABalaaapp	60	399	18
133	ABalaaapa	37	389	17
133	ABalapaap	59	357	19
133	ABalapaaa	41	365	20
133	ABalapapp	75	353	21
133	ABalapapa	52	365	23
133	ABalapppa	90	384	19
133	ABalapppp	111	379	19
133	ABalappap	73	384	20
133	ABalappaa	54	379	19
133	ABalppaaa	43	340	13
133	ABalppaap	44	318	11
133	ABalppapp	81	326	7
133	ABalppapa	60	317	7
133	ABalpapaa	27	346	10
133	ABalpapap	53	337	6
133	ABalpappp	89	350	6
133	ABalpappa	66	353	6
133	ABalpaapp	67	342	11
133	ABalpaapa	39	361	12
133	ABalpaaap	47	352	8
133	ABalpaaaa	36	375	7
133	ABarpappa	125	394	18
133	ABarpappp	138	380	20
133	ABarpapaa	81	409	22
133	ABarpapap	114	401	23
133	ABarpaaap	79	386	23
133	ABaraappp	109	371	6
133	ABaraappa	94	385	7
133	ABaraapaa	54	371	7
133	ABaraapap	78	376	8
133	ABaraaaap	54	388	6
133	ABaraaaaa	35	391	10
133	ABalaaaar	30	387	13
133	ABaraaapa	60	403	10
133	ABaraaapp	82	416	10
133	ABarapaaa	71	398	6
133	ABarapaap	93	403	6
133	ABarapapa	113	399	6
133	ABarapapp	135	387	8
133	ABarappaa	105	414	10
133	ABarappap	131	408	8
133	ABarapppp	149	403	12
133	ABarapppa	111	407	14
133	ABarppapp	169	320	22
133	ABarppapa	142	333	21
133	ABarpaapa	95	378	23
133	ABarpaapp	122	367	22
133	ABarppaaa	94	352	22
133	ABarppaap	125	339	23
133	ABprpaaaa	118	424	13
133	ABprpaaap	151	419	10
133	ABprpaapa	155	420	15
133	ABprpaapp	173	406	14
133	ABprpapaa	150	405	6
133	ABprpapap	168	396	8
133	ABprpappa	154	380	7
133	ABprpappp	174	377	7
133	ABprppaaa	185	406	11
133	ABprppaap	193	394	7
133	ABprppapp	221	383	14
133	ABprppapa	195	392	12
133	ABprpppaa	222	387	11
133	ABprpppap	231	367	9
133	ABprppppp	212	358	7
133	ABprppppa	205	382	7
133	ABpraaaap	116	420	16
133	ABpraaaaa	96	420	15
133	ABpraaapa	98	421	20
133	ABpraaapp	128	416	21
133	ABprappaa	206	391	18
133	ABprappap	232	372	17
133	ABprapppa	243	366	13
133	ABprapppp	239	349	11
133	ABprapapp	224	366	22
133	ABprapapa	197	389	22
133	ABprapaap	181	391	23
133	ABprapaaa	162	398	23
133	ABplppppp	174	302	6
133	ABplppppa	167	281	9
133	ABplpppap	176	274	14
133	ABplpppaa	152	278	11
133	ABplppapa	135	293	15
133	ABplppapp	162	287	15
133	ABplppaaa	119	296	11
133	ABplppaap	138	281	10
133	ABplpappa	119	302	7
133	ABplpappp	143	296	7
133	ABplpapap	103	296	8
133	ABplpapaa	96	315	6
133	ABalppppp	94	316	18
133	ABalppppa	76	326	14
133	ABalpppap	68	330	17
133	ABalpppaa	47	346	16
133	ABplpaapa	84	300	12
133	ABplpaaaa	60	314	13
133	ABplpaaap	79	302	9
133	ABpraappp	179	399	18
133	ABpraappa	149	400	17
133	ABpraapap	151	410	22
133	ABpraapaa	137	417	17
133	ABarppppp	209	354	20
133	ABarpppap	165	369	22
133	ABarpppaa	145	374	24
133	Caaap	213	302	19
133	Caaaa	187	305	22
133	Caapp	231	303	16
133	Caapa	229	310	22
133	ABplappap	160	280	20
133	ABplappaa	136	286	20
133	ABplapppp	191	284	15
133	ABplapppa	178	282	19
133	ABplapapp	162	300	20
133	ABplapapa	135	308	22
133	ABplapaap	117	313	23
133	ABplapaaa	94	299	22
133	ABplaapap	74	311	22
133	ABplaapaa	50	320	19
133	ABplpaapp	105	295	14
133	ABplaappp	117	297	19
133	ABplaappa	78	302	18
133	ABplaaaaa	39	340	20
133	ABplaaaap	55	339	23
133	ABplaaapp	98	323	22
133	ABplaaapa	72	333	23
133	Cpapp	244	306	13
133	Cpapa	247	337	17
133	Cpaap	228	333	21
133	Cpaaa	189	338	24
133	Cpppp	230	314	10
133	Cpppa	226	335	15
133	Cppa	218	333	8
133	ABarppppa	179	361	22
